1	Ἀμμώνις		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	Ἀπολλωνίωι		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	τῷ			number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	συνπολίτῃ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
5	καὶ		CONJ	_	
6	ἀδελφῷ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
7	χA		VB	_	
1	Ἁρπαήσιος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
3	κιβαριάτης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	εἴρηκέ		VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
5	μοι		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
6	ὅτι		CONJ	_	
7	ἐπιστολὴν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	ἔλαβα		VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
9	ἀπὸ		PREP	_	
10	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
11	γυναικός		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
12	μου		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	ἐρωτῶ		VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	σε		PRON	person=PERSON_2|number=SINGULAR|case=ACCUSATIVE	
3	πέμψεις		VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
4	μοι		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
5	αὐτήν		PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	ἀσA		VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
2	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
3	παρʼ		PREP	_	
4	ἡμῶν		PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	πάντες		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
1	ἔρρωσο		VB	person=PERSON_2|number=SINGULAR|tense=PERF|mood=IMPERATIVE	
2	ἄδελφA		NN	gender=MASCULINE	
1	εἰς		PREP	_	
2	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
3	Καμπήν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	μοι		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
5	πέμψεις		VB	voice=ACTIVE	
