1	Δίδυμος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	Δράκωνει		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	καὶ		CONJ	_	
4	Ερημησις		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	καὶ		CONJ	_	
6	Ἀμωνιανῶι		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
7	ἀμφοτέροις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
8	πολλὰ		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
9	χαA		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
10	καὶ		CONJ	_	
11	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	προσκύνημα		NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
13	ἡμῶν		PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=GENITIVE	
14	ποιOM		VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
15	παρὰ		ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
16	τῇ			number=SINGULAR|gender=FEMININE|case=DATIVE	
17	Τύχῃ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
18	Καμπῆτος		NN	number=SINGULAR|case=GENITIVE	
1	ἄδελφαι		NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
2	Δράκων		NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
3	γρειψG			_	
4	γράψον		VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE|voice=ACTIVE	
5	μοι		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
6	περὶ		PREP	_	
7	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	σωτηρίας		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	σου		PRON	person=PERSON_2|number=SINGULAR|case=GENITIVE	
1	ὃ		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
2	ἐὰν		CONJ	_	
3	εἴπαι		VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
4	σοι		PRON	person=PERSON_2|number=SINGULAR|case=DATIVE	
5	Πανίσκος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	περιποίησον		VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE|voice=ACTIVE	
7	ὡς		CONJ	_	
8	σατῷ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
9	ποιεῖς		VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	ἵνα		CONJ	_	
11	οὕτως		ADV	_	
12	πέμπω		VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
13	σοι		PRON	person=PERSON_2|number=SINGULAR|case=DATIVE	
14	αὑτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
15	ὃ		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	ἐὰν		CONJ	_	
17	δαπανήσῃς		VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
